Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
666000,AM,Haixia zhi Sheng(VO Strait),2255,1500,Chinese,Fuzhou/Songnancun,China,1234567,,600,,VOS a25,Aoki
666000,AM,IRIB Radio Fars,0000,2400,Persian,Shiraz Dehnow,Iran,1234567,,400,,IRIB b25,Aoki
666000,AM,NHK AM Osaka,0000,2400,Japanese,Osaka,Japan,1234567,,100,,JOBK,Aoki
666000,AM,Radio Signal,1555,2205,Russian,Kaunas/Sitk?nai        L,TU 5,1234567,,25,,24,Aoki
675000,AM,NHK AM Hakodate,0000,2400,Japanese,Hakodate,Japan,1234567,,5,,JOVK,Aoki
675000,AM,NHK AM Yamaguchi,0000,2400,Japanese,Yamaguchi-Hofu,Japan,1234567,,5,,JOUG,Aoki
675000,AM,Qtar RTC,0000,2400,Arabic,Al-Arish,Qatar,1234567,,600,,QMC,Aoki
684000,AM,CHINA RADIO INTERNATIONAL,1030,1130,Khmer,Dongfang Hainan 871,China,1234567,,600,,CRI a26,Aoki
684000,AM,CHINA RADIO INTERNATIONAL,1200,1300,English,Dongfang Hainan 871,China,1234567,,600,,CRI a26,Aoki
684000,AM,CHINA RADIO INTERNATIONAL,1300,1400,Vietnamese,Dongfang Hainan 871,China,1234567,,600,,CRI a26,Aoki
684000,AM,CHINA RADIO INTERNATIONAL,1400,1500,Khmer,Dongfang Hainan 871,China,1234567,,600,,CRI a26,Aoki
684000,AM,CHINA RADIO INTERNATIONAL,1500,1700,Vietnamese,Dongfang Hainan 871,China,1234567,,600,,CRI a26,Aoki
684000,AM,CHINA RADIO INTERNATIONAL,2300,0100,Khmer,Dongfang Hainan 871,China,1234567,,600,,CRI a26,Aoki
684000,AM,CNR 1 Voice of China,0000,2400,Chinese,Huadu-Guangdong 522,China,1234567,,50,ND,CNR1,Aoki
684000,AM,CNR 6,2155,1605,Chinese             1,Putian Fujian 824,China,1234567,,200,,CNR6,Aoki
684000,AM,CNR 6,2155,1605,Chinese             1,Putian Fujian 824,China,1234567,,200,,CNR6,Aoki
684000,AM,IBC Iwate Hoso,0000,2400,Japanese,Iwaizumi,Japan,1234567,,0.1,,,Aoki
684000,AM,IBC Iwate Hoso,0000,2400,Japanese,Kuji,Japan,1234567,,0.1,,,Aoki
684000,AM,IBC Iwate Hoso,0000,2400,Japanese,Morioka,Japan,1234567,,5,,,Aoki
684000,AM,IBC Iwate Hoso,0000,2400,Japanese,Ofunato,Japan,1234567,,1,,JOLO,Aoki
684000,AM,NHK AM Nagasaki,0000,2400,Japanese,Nagasaki,Japan,1234567,,5,,JODF,Aoki
684000,AM,RNE Radio Nacional,0000,2400,Spanish,Sevilla/Los Palacios,Spain,1234567,,600,,RNE1,Aoki
684000,,China National Radio 6,0000,0100,AM,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,0100,0200,AM,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,0200,0500,AM,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,0500,0600,HK,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,0600,0900,HK,,China,Th-Tu,Taiwan,,,China,EiBi
684000,,China National Radio 6,0900,1100,HK,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,1100,1200,M,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,1200,1605,M,,China,,Taiwan,,,China,EiBi
684000,,China National Radio 6,2155,2400,AM,,China,,Taiwan,,,China,EiBi
684000,,China Radio Int.,0000,0100,KH,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,0400,0600,VN,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,1030,1130,KH,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,1200,1300,E,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,1300,1400,VN,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,1400,1500,KH,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,1500,1600,VN,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,1600,1700,VN,,China,,South East Asia,,,China,EiBi
684000,,China Radio Int.,2300,2400,KH,,China,,South East Asia,,,China,EiBi
690000,,Rádio Clube do Pará,0000,2400,P,,Brasil,,Brasil,,,Brasil,EiBi
693000,AM,4KQ Classic Hits,0000,2400,English,Brisbane/St. Helena Isla,Australia,1234567,,10,,4KQ,Aoki
693000,AM,BBC Radio 5 Live,0000,2400,English,Start Point,United Kingdom,1234567,,80,,BBCR5,Aoki
693000,AM,BBC Radio 5 Live,0000,2400,English,Droitwich,United Kingdom,1234567,,150,,BBCR5,Aoki
693000,AM,IRIB Radio Khalij-e Fars,0000,2400,Persian,Bandar-e Lengeh,Iran,1234567,,100,ND,IRIB b25,Aoki
693000,AM,R.BANGLADESH BETAR,0030,0610,Bengali             1,Dhamrai,Bangla Desh,1234567,,000,ND,BANGL,Aoki
693000,AM,R.BANGLADESH BETAR,0830,1730,Bengali             1,Dhamrai,Bangla Desh,1234567,,000,ND,BANGL,Aoki
693000,AM,Voice of Vietnam 1,2100,1700,Vietnamese,"Mekong-Delta, Cantho",Vietnam,1234567,,200,,VOV1,Aoki
693000,,R.Algiers Int.,1900,1930,E,,Algeria,,North Africa,,,Algeria,EiBi
693000,,R.Algiers Int.,1930,2000,S,,Algeria,,North Africa,,,Algeria,EiBi
693000,,R.Algiers Int.,2000,2200,A,,Algeria,,North Africa,,,Algeria,EiBi
693000,,R.Algiers Int.,2200,2300,F,,Algeria,,North Africa,,,Algeria,EiBi
700000,,"WLW Cincinnati, OH",0000,2400,E,,USA,,USA,,,USA,EiBi
702000,AM,ALL INDIA RADIO,0015,0430,Urdu,Jalandhar,India,1234567,,200,,AIR,Aoki
702000,AM,ALL INDIA RADIO,0800,1930,Punjabi/Urdu,Jalandhar,India,1234567,,200,,AIR,Aoki
702000,AM,SRo 3 Radio Devin,1700,0500,Slovak,Cizatice,Slovakia,1234567,,5,,SRO,Aoki
702000,AM,VO ISLAMIC REP.IRAN,0050,0530,Azeri,Kiashahr,Iran,1234567,,500,,IRIB b25,Aoki
702000,AM,VO ISLAMIC REP.IRAN,0520,0920,Turkish,Kiashahr,Iran,1234567,,500,,IRIB a26,Aoki
702000,AM,VO ISLAMIC REP.IRAN,0920,1020,Talysh,Kiashahr,Iran,1234567,,500,,IRIB b25,Aoki
702000,AM,VO ISLAMIC REP.IRAN,1420,1650,Azeri,Kiashahr,Iran,1234567,,500,,IRIB b25,Aoki
702000,AM,VO ISLAMIC REP.IRAN,1720,1820,Talysh,Kiashahr,Iran,1234567,,500,,IRIB b25,Aoki
702000,AM,VO ISLAMIC REP.IRAN,1820,1920,Turkish,Kiashahr,Iran,1234567,,500,,IRIB a26,Aoki
702000,AM,BBC,1630,1730,Persian,Al Seela,Oman,1234567,,800,345,BBC a26,Aoki
702000,AM,BBC,1830,2000,Persian,Al Seela,Oman,1234567,,800,345,BBC a26,Aoki
702000,,BBC,1630,1700,FS,,Oman relay,,Iran,,,United Kingdom,EiBi
702000,,BBC,1800,1830,FS,,Oman relay,,Iran,,,United Kingdom,EiBi
702000,,IRIB Voice of I.R.Iran,0050,0520,AZ,,Iran,,Caucasus,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,0520,0920,TU,,Iran,,Middle East,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,0920,1020,TAL,,Iran,,Caucasus,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,1420,1650,AZ,,Iran,,Caucasus,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,1720,1820,TAL,,Iran,,Caucasus,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,1820,1920,TU,,Iran,,Middle East,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,1820,1920,D,,Iran,,Middle East,,,Iran,EiBi
702000,,IRIB Voice of I.R.Iran,1920,2020,AR,,Iran,,Caucasus,,,Iran,EiBi
711000,AM,KBS 1,0000,2400,Korean,Incheon,South Korea,1234567,,500,,HLKA,Aoki
711000,AM,Radio Romania Actualitati,0000,2400,Romanian,Sighet Maramuresh,Romania,1234567,,50,,SRR,Aoki
720000,AM,Chubu Nippon Hoso (CBC),0000,2400,Japanese,Mie-Kumano,Japan,1234567,,0.1,,,Aoki
720000,AM,Gifu Radio (GBS),0000,2400,Japanese,Takayama,Japan,1234567,,0.1,,JOZO,Aoki
720000,AM,Gifu Radio (GBS),0000,2400,Japanese,Kamioka,Japan,1234567,,0.1,,,Aoki
720000,AM,KBC Radio,0000,2400,Japanese,Kitakyushu,Japan,1234567,,1,,JOIL,Aoki
720000,AM,Radio Romania Actualitati,0000,2400,Romanian,Baia Mare/Nufolor/Sinai,Romania,1234567,,14,,SRR,Aoki
720000,AM,VO ISLAMIC REP.IRAN,0050,0220,Tajik,Taybad,Iran,1234567,,400,,IRIB b25,Aoki
720000,AM,VO ISLAMIC REP.IRAN,0050,0520,Azeri,Taybad,Iran,1234567,,400,,IRIB b25,Aoki
720000,AM,VO ISLAMIC REP.IRAN,0220,1520,Dari,Taybad,Iran,1234567,,400,,IRIB b25,Aoki
720000,AM,VO ISLAMIC REP.IRAN,1520,1720,Tajik,Taybad,Iran,1234567,,400,,IRIB b25,Aoki
720000,AM,BBC,1930,2000,Persian,Limassol,Cyprus,1234567,,250,,BBC a26,Aoki
720000,AM,BBC,2030,2100,Persian,Limassol,Cyprus,1234567,,250,,BBC a26,Aoki
720000,AM,Voice of Vietnam P,2200,1500,Vietnamese,Ho Chi Minh,Vietnam,1234567,,10,,VOVP,Aoki
720000,,BBC,0600,0630,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,0630,0700,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,0700,0730,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1300,1400,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1400,1430,A,,Cyprus relay,Mo-Fr,Middle East,,,United Kingdom,EiBi
720000,,BBC,1400,1430,E,,Cyprus relay,SaSu,Middle East,,,United Kingdom,EiBi
720000,,BBC,1430,1500,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1500,1530,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1530,1630,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1630,1700,FS,,Cyprus relay,,Iran,,,United Kingdom,EiBi
720000,,BBC,1700,1730,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1730,1800,E,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1800,1830,FS,,Cyprus relay,,Iran,,,United Kingdom,EiBi
720000,,BBC,1830,1900,A,,Cyprus relay,,Middle East,,,United Kingdom,EiBi
720000,,BBC,1900,1930,A,,Cyprus relay,Mo-Fr,Middle East,,,United Kingdom,EiBi
720000,,BBC,1900,1930,E,,Cyprus relay,SaSu,Middle East,,,United Kingdom,EiBi
720000,,IRIB Voice of I.R.Iran,0050,0220,TJ,,Iran,,Central Asia,,,Iran,EiBi
720000,,IRIB Voice of I.R.Iran,0220,0320,DR,,Iran,,Afghanistan,,,Iran,EiBi
720000,,IRIB Voice of I.R.Iran,0320,1520,DR,,Iran,,Afghanistan,,,Iran,EiBi
720000,,IRIB Voice of I.R.Iran,1520,1720,TJ,,Iran,,Central Asia,,,Iran,EiBi
729000,AM,"Jiangxi PBS, News Service",2000,1730,Chinese,Nanchang 561,China,1234567,,200,,PBS,Aoki
729000,AM,NHK AM Nagoya,0000,2400,Japanese,Nagoya,Japan,1234567,,50,,JOCK,Aoki
729000,AM,RNE Radio Nacional,0000,2400,Spanish,Asturias,Spain,1234567,,100,,RNE1,Aoki
738000,AM,"Jilin PBS, News and General Serv",0000,2400,Chinese,"Nanguan, Changchun, Jili",China,1234567,,150,ND,PBS,Aoki
738000,AM,PBS Xinjiang,2315,1800,Chinese,Urumqi/Hutubi-XJTS631,TKS,1234567,,120,ND,XJBS,Aoki
738000,AM,Kita Nihon Hoso (KNB),0000,2400,Japanese,ToyamaTakaoka,Japan,1234567,,1,,KNB,Aoki
738000,AM,Kita Nihon Hoso (KNB),0000,2400,Japanese,Toyama,Japan,1234567,,5,,JOLR,Aoki
738000,AM,Ryukyu Hoso (RBC),0000,2400,Japanese,Naha-Kakazu,Japan,1234567,,10,,JORR,Aoki
738000,AM,"IRIB Regional service ""Radio Bu",0000,2400,Persian,Bandar Dayyer,Iran,1234567,,50,,IRIB b25,Aoki
738000,AM,RNE Radio Nacional,0000,2400,Spanish,Palau de Plegamans,Spain,1234567,,600,,RNE1,Aoki
740000,AM,KCBS,0000,2400,English (HD Radio),"San Francisco, Californi",USA,1234567,,50,,All News 740,Aoki
747000,AM,CNR 12 Voice of Reading,2100,1800,Chinese,Beijing 582,China,1234567,,10,,CNR 12,Aoki
747000,AM,DZJC AWR,1000,1100,Ilocano,Laoag City,Philippines,1,,10,ND,MBC AWR a26,Aoki
747000,AM,IRIB Radio Kerman,0000,2400,Persian,Sirjan,Iran,1234567,,150,,IRIB b25,Aoki
747000,AM,Radio Emmeloord,0600,1800,English,Pietersbierum,The Netherlands,1234567,,0.1,,,Aoki
747000,AM,Radio Seagull,1800,1600,English,Pietersbierum,The Netherlands,1234567,,0.1,,,Aoki
747000,AM,RNE Radio 5,0000,2400,Spanish,Puert Santa Maria,Spain,1234567,,10,,RNE5,Aoki
756000,AM,AM 756,1100,1900,Korean,"Misan, Gyeonggi-do",South Korea,1234567,,100,340,NIS b21,Aoki
756000,AM,CNR 1 Voice of China,0000,2400,Chinese,Huadu-Guangdong 522,China,1234567,,50,ND,CNR1,Aoki
756000,AM,CNR 1 Voice of China,2025,1805,Chinese,Harbin Heilongjiang 904,China,1234567,,100,ND,CNR1,Aoki
756000,AM,NHK AM Kumamoto,0000,2400,Japanese,Kumamoto,Japan,1234567,,10,,JOGK,Aoki
756000,AM,Radio Romania Actualitati,0600,2200,Romanian,Lugoj/Boldur,Romania,1234567,,400,,SRR,Aoki
765000,AM,CNR 5,2055,1705,Chinese,Fuzhou 552,China,1234567,,600,,CNR5,Aoki
765000,AM,VO ISLAMIC REP.IRAN,0230,1250,Arabic              1,Chabahar,Iran,1234567,,000,,IRIB a26,Aoki
765000,AM,VO ISLAMIC REP.IRAN,1420,1520,Hindi               1,Chabahar,Iran,1234567,,000,,IRIB b25,Aoki
765000,AM,VO ISLAMIC REP.IRAN,1630,1930,Arabic              1,Chabahar,Iran,1234567,,000,,IRIB a26,Aoki
765000,AM,VO ISLAMIC REP.IRAN,1930,2030,"Arabic ""Voice of Pal1",Chabahar,Iran,1234567,,000,,IRIB a26,Aoki
765000,AM,VO ISLAMIC REP.IRAN,2030,0120,Arabic              1,Chabahar,Iran,1234567,,000,,IRIB a26,Aoki
765000,AM,Yamaguchi Hoso (KRY),0000,2400,Japanese,Shunan,Japan,1234567,,5,,JOPF'24Jul.29off,Aoki
765000,AM,Yamaguchi Hoso (KRY),0000,2400,Japanese,Yamaguchi,Japan,1234567,,0.3,,JOPO'24Mar.4off,Aoki
765000,AM,Yamaguchi Hoso (KRY),0000,2400,Japanese,Susa Tamagawa,Japan,1234567,,0.3,,JOPO'24Mar.4off,Aoki
765000,AM,Yamanashi Hoso (YBS),0000,2400,Japanese,Fujiyoshida,Japan,1234567,,1,,JOJL-26Mar1off,Aoki
765000,AM,Yamanashi Hoso (YBS),0000,2400,Japanese,Ootsuki Uenohara,Japan,1234567,,1,,-26Mar1off,Aoki
765000,AM,Yamanashi Hoso (YBS),0000,2400,Japanese,Kofu,Japan,1234567,,5,,JOJF-26Mar.1off,Aoki
765000,,CNR5 Cross-Strait Radio,0000,0900,M,,China,,Taiwan,,,China,EiBi
765000,,CNR5 Cross-Strait Radio,0900,1000,M,,China,,Taiwan,,,China,EiBi
765000,,CNR5 Cross-Strait Radio,1000,1705,M,,China,,Taiwan,,,China,EiBi
765000,,CNR5 Cross-Strait Radio,2055,2300,M,,China,,Taiwan,,,China,EiBi
765000,,CNR5 Cross-Strait Radio,2300,2400,M,,China,,Taiwan,,,China,EiBi
765000,,IRIB Voice of I.R.Iran,0120,0220,UR,,Iran,,South Asia,,,Iran,EiBi
765000,,IRIB Voice of I.R.Iran,0220,1250,A,,Iran,,Middle East,,,Iran,EiBi
765000,,IRIB Voice of I.R.Iran,1250,1420,UR,,Iran,,South Asia,,,Iran,EiBi
765000,,IRIB Voice of I.R.Iran,1420,1520,HI,,Iran,,South Asia,,,Iran,EiBi
765000,,IRIB Voice of I.R.Iran,1520,1620,UR,,Iran,,South Asia,,,Iran,EiBi
765000,,IRIB Voice of I.R.Iran,1620,0120,A,,Iran,,Middle East,,,Iran,EiBi
774000,AM,RNE Radio Nacional,0000,2400,Spanish,Valencia/El Palmar,Spain,1234567,,100,,RNE1,Aoki
783000,AM,AIR Vividh Bharati/FM Rainbow,1230,1740,Hind/Tamil/Eng.,Chennai (Madras),India,1234567,,20,ND,AIR,Aoki
783000,AM,COPE,0000,2400,Spanish,Barcelona,Spain,1234567,,50,,EAJ39,Aoki
783000,AM,Haixia zhi Sheng(VO Strait),2255,1500,Chinese,Fotan/Houxu Cun,China,1234567,,600,,VOS a25,Aoki
783000,AM,R. of Syrian Arab Republic,0300,0300,Arabic,Tartus,Syria,1234567,,300,,,Aoki
783000,,R.Algiers Int.,1900,1930,E,,Algeria,,North Africa,,,Algeria,EiBi
783000,,R.Algiers Int.,1930,2000,S,,Algeria,,North Africa,,,Algeria,EiBi
783000,,R.Algiers Int.,2000,2200,A,,Algeria,,North Africa,,,Algeria,EiBi
783000,,R.Algiers Int.,2200,2300,F,,Algeria,,North Africa,,,Algeria,EiBi
792000,AM,4RN ABC Radio National,0000,2400,English,Brisbane/Bald Hills,Australia,1234567,,25,,4RN,Aoki
792000,AM,NHK AM Enbetsu,0000,2400,Japanese,Hokkaido-Enbetsu,Japan,1234567,,1,,NHK AM,Aoki
792000,AM,NHK AM Esashi,0000,2400,Japanese,Hokkaido-Esashi,Japan,1234567,,0.3,,NHK AM,Aoki
792000,AM,NHK AM Imabari,0000,2400,Japanese,Ehime-Imabari,Japan,1234567,,0.1,,NHK AM,Aoki
792000,AM,NHK AM Iwaizumi,0000,2400,Japanese,Iwate-Iwaizumi,Japan,1234567,,0.1,,NHK AM,Aoki
792000,AM,NHK AM Naze,0000,2400,Japanese,Kagoshima-Naze,Japan,1234567,,1,,NHK AM,Aoki
792000,AM,NHK AM Ozu,0000,2400,Japanese,Ehime-Ozu,Japan,1234567,,0.1,,NHK AM,Aoki
792000,AM,NHK AM Takada,0000,2400,Japanese,Niigata-Takada,Japan,1234567,,1,,NHK AM,Aoki
792000,AM,NHK AM Takayama,0000,2400,Japanese,Takayama,Japan,1234567,,1,,NHK AM,Aoki
792000,AM,NHK AM Toujou,0000,2400,Japanese,Hiroshima-Toujou,Japan,1234567,,0.1,,NHK AM,Aoki
792000,AM,Radio Dechovka,0000,2400,Czech,Hradec Kralove/Stezery,Czech Republic,1234567,,5,,,Aoki
792000,AM,SBS,0000,2400,Korean,Goyang,South Korea,1234567,,50,,HLSQ,Aoki
792000,AM,SER Radio Sevilla,0000,2400,Spanish,Sevilla,Spain,1234567,,50,ND,EAJ5,Aoki
800000,,Trans World Radio,0000,0230,S,,Bonaire relay,,Cuba,,,USA,EiBi
800000,,Trans World Radio,0230,0330,S,,Bonaire relay,Tu-Sa,Cuba,,,USA,EiBi
800000,,Trans World Radio,0830,0945,P,,Bonaire relay,,South Americas,,,USA,EiBi
800000,,Trans World Radio,0945,1000,MX,,Bonaire relay,Sa,South Americas,,,USA,EiBi
800000,,Trans World Radio,0945,1000,P,,Bonaire relay,Su-Fr,South Americas,,,USA,EiBi
800000,,Trans World Radio,1000,1130,S,,Bonaire relay,,Caribbean,,,USA,EiBi
800000,,Trans World Radio,2330,2400,E,,Bonaire relay,,Caribbean,,,USA,EiBi
801000,AM,Akita Hoso (ABS),0000,2400,Japanese,Akita-Kazuno,Japan,1234567,,0.1,,,Aoki
801000,AM,Chubu Nippon Hoso (CBC),0000,2400,Japanese,Mie-Owase,Japan,1234567,,0.1,,,Aoki
801000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Engaru,Japan,1234567,,0.1,,JOQN,Aoki
801000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Nemuro,Japan,1234567,,0.1,,JOQS,Aoki
801000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Tomakomai,Japan,1234567,,0.1,,JOTN'25Dec.1-off,Aoki
801000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Kitami,Japan,1234567,,0.1,,JOQN,Aoki
801000,AM,IRIB Radio Khorasan-e Razavi,0000,2400,Persian,Mashhad/Gaem,Iran,1234567,,200,,IRIB b25,Aoki
801000,AM,KCBS,2000,1800,Korean,Kimchaek,North Korea,1234567,,500,,KCBS,Aoki
801000,AM,Radio 7000,0000,2400,Dutch,Beilen,The Netherlands,1234567,,0.1,ND,,Aoki
801000,AM,Radio Bahrain,0000,2400,English,Abu Hayan,Bahrain,1234567,,5,,BRTC a24,Aoki
801000,AM,Radio Jong Europa,0000,2400,English,Kloosterzande,The Netherlands,1234567,,0.1,ND,,Aoki
801000,AM,Radio Fukushima (RFC),0000,2400,Japanese,Fukushima-Haramachi,Japan,1234567,,0.1,,JOFL'25Dec.1-off,Aoki
801000,AM,Tohoku Hoso (TBC),0000,2400,Japanese,Miyagi-Kesennuma,Japan,1234567,,0.1,,JOIO,Aoki
801000,AM,Tokai Radio Hoso,0000,2400,Japanese,Gifu-Ena,Japan,1234567,,0.1,,'24Jul.1-off,Aoki
801000,,Amhara State Radio,0258,2100,AH,,Ethiopia,,East Africa,,,Ethiopia,EiBi
810000,AM,AFN Tokyo,0000,2400,English,Tokyo,Japan,1234567,,50,,,Aoki
810000,AM,AIR Delhi A (DRM)F250001,0000,2400,Hind(Digital),Delhi,India,1234567,,300,,AIR News24x7,Aoki
810000,AM,KCBS,2000,1800,Korean,Kaesong,North Korea,1234567,,50,,KCBS,Aoki
810000,AM,PBS Xi'an News Service,0000,2400,Chinese,Yanta Xi'an Shaanxi,China,1234567,,50,ND,PBS,Aoki
810000,AM,PBS Zhejiang,0000,2400,Chinese,Yuhang HangzhouYBs,China,1234567,,200,,PBS,Aoki
810000,AM,Pravasi Bharathi,0100,2010,Malayalam,Maqta,United Arab Emirates,1234567,,200,,IIM AM,Aoki
810000,AM,Pravasi Bharathi (DRM),2010,0100,Malayalam(Digital),Maqta,United Arab Emirates,1234567,,50,,IIM DRM,Aoki
810000,AM,R.Scotland,0000,2400,English,Burghead,United Kingdom,1234567,,100,,BBC,Aoki
810000,AM,R.Scotland,0000,2400,English,Westerglen,United Kingdom,1234567,,100,,BBC,Aoki
810000,AM,South korean Jamming,0000,2400,Jamming,Seoul area,South Korea,1234567,,,,,Aoki
819000,AM,ERTU Al-Barnameg al-Aam,0000,2400,Arabic              1,Batrah,Egypt,1234567,,000,ND,ERTU GP,Aoki
819000,AM,Radio Zanussi en Hercules,0000,2400,Dutch,Mastenbroek,The Netherlands,1234567,,0.1,,,Aoki
819000,AM,Impact AM,0000,2400,Dutch,Wassenaar,The Netherlands,1234567,,0.1,,,Aoki
819000,AM,NHK AM Nagano,0000,2400,Japanese,Nagano,Japan,1234567,,5,,NHK AM JONK,Aoki
819000,AM,South korean Jamming,0000,2400,Jamming,Seoul area,South Korea,1234567,,,,,Aoki
819000,AM,KCBS,2000,1800,Korean,Pyongyang,North Korea,1234567,,500,,KCBS,Aoki
819000,AM,Voice of Vietnam 2,2145,1700,Vietnamese,"Mekong-Delta, Cantho",Vietnam,1234567,,200,,VOV2,Aoki
828000,AM,AIR Delhi A (DRM)F250001,0000,2400,Hind(Digital),Vijayawada A,India,1234567,,40,,AIR News24x7,Aoki
837000,AM,CBS / Gidokgyo Bangsong,0000,2400,Korean,Goyang,South Korea,1234567,,50,ND,HLKY,Aoki
837000,AM,COPE Sevilla,0000,2400,Spanish,Sevilla,Spain,1234567,,50,ND,EAK2,Aoki
837000,AM,NHK AM Nayoro,0000,2400,Japanese,Hokkaido-Nayoro,Japan,1234567,,1,,NHK AM,Aoki
837000,AM,NHK AM Niigata,0000,2400,Japanese,Niigata,Japan,1234567,,10,,NHK AM JOQK,Aoki
837000,AM,Radio Oromiya,0400,1800,Afan Oromo,Robe,Ethiopia,1234567,,100,ND,DRO,Aoki
837000,,Radio Oromiya,0253,2000,OO,,Ethiopia,,East Africa,,,Ethiopia,EiBi
846000,AM,MCB Radio,0000,2400,Dutch/English,Alphen aan den Rijn,The Netherlands,1234567,,0.1,ND,MCB a26,Aoki
846000,AM,NHK AM GujoHachiman,0000,2400,Japanese,Gifu-GujoHachiman,Japan,1234567,,0.1,,NHK AM,Aoki
846000,AM,NHK AM Hirosaki,0000,2400,Japanese,Aomori-Hirosaki,Japan,1234567,,0.5,,NHK AM,Aoki
846000,AM,NHK AM Hitoyoshi,0000,2400,Japanese,Hitoyoshi,Japan,1234567,,1,,NHK AM,Aoki
846000,AM,NHK AM Ishimi,0000,2400,Japanese,Shimane-Ishimi,Japan,1234567,,0.1,,NHK AM,Aoki
846000,AM,NHK AM Kamaishi,0000,2400,Japanese,Iwate-Kamaishi,Japan,1234567,,0.1,,NHK AM,Aoki
846000,AM,NHK AM Koriyama,0000,2400,Japanese,Fukushima-Koriyama,Japan,1234567,,5,,NHK AM,Aoki
846000,AM,NHK AM Noheji,0000,2400,Japanese,Aomori-Noheji,Japan,1234567,,0.1,,NHK AM,Aoki
846000,AM,NHK AM Uwajima,0000,2400,Japanese,Ehime-Uwajima,Japan,1234567,,1,,NHK AM,Aoki
850000,AM,KICY,0800,1300,Russian,Nome AK,USA,1234567,,50,270,KICY,Aoki
850000,AM,KICY,1300,0800,English,Nome AK,USA,1234567,,50,270,KICY,Aoki
855000,AM,BBC Radio Norfolk,0000,2400,English,Postwick,United Kingdom,1234567,,1,,BBC/R5,Aoki
855000,AM,Radio Romania Actualitati,0355,2000,Romanian,Tancabesti,Romania,1234567,,200,,SRR,Aoki
855000,AM,RNE Radio Nacional,0000,2400,Spanish,Murcia,Spain,1234567,,300,,RNE1,Aoki
855000,AM,South korean Jamming,0000,2400,Jamming,Seoul area,South Korea,1234567,,,,,Aoki
855000,AM,SBA Al-Quran,0000,2400,Arabic,Ras al-Khair,Saudi Arabia,1234567,,100,ND,SBA Holy Qur`an,Aoki
864000,AM,TWR Europe,1710,1725,Turkmen             1,Yerevan-Gavar,Armenia,1234567,,000,180,TWR a24,Aoki
864000,AM,TWR Europe,1725,1740,Kazakh              1,Yerevan-Gavar,Armenia,1234567,,000,180,TWR a24,Aoki
864000,AM,TWR Europe,1740,1755,Karakalpak          1,Yerevan-Gavar,Armenia,1234567,,000,180,TWR a24,Aoki
864000,AM,Radio Azadi,1630,1700,Persian             1,Yerevan-Gavar,Armenia,1234567,,000,180,a26,Aoki
864000,AM,RNE Radio Nacional,0000,2400,Spanish,Socuellamos,Spain,1234567,,5,ND,RNE1,Aoki
864000,AM,Fukui Hoso (FBC),0000,2400,Japanese,Fukui,Japan,1234567,,5,,JOPR-26Mar16off,Aoki
864000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Asahikawa,Japan,1234567,,3,,JOHE,Aoki
864000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Enbetsu,Japan,1234567,,1,,JOHE,Aoki
864000,AM,Hokkaido Hoso (HBC),0000,2400,Japanese,Muroran,Japan,1234567,,3,,JOQF,Aoki
864000,AM,Radio Okinawa (ROK),0000,2400,Japanese,Naha-Nanjo,Japan,1234567,,10,,JOXR,Aoki
